X,Y,LICENSE,APPLICANT,TRADE_NAME,CLASS,ADDRESS,ZIPCODE,WARD,ANC,SMD,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING,CARRYOUT_DELIVERY,MAR_ID,XCOORD,YCOORD,LONGITUDE,LATITUDE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID
-77.0969236300777,38.9178927432346,ABRA-118904,Café Vino LLC,Café Vino,C,4885 MACARTHUR BOULEVARD NW,20007,Ward 3,ANC 3D,SMD 3D05,Active,Restaurant,,,,,,,,,,,,,85,,,CHECKED,285009,391594.78,138895.14,-77.09692132,38.91788529,ABRALicenseePt_2083,{815A86E5-5AC6-49DE-9F8B-5A72B77D6AAF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6883
-77.0305204356371,38.9172937775898,ABRA-118923,"BSF 13th & U, LLC",London Curry in a Hurry,C,1301 U STREET NW,20009,Ward 1,ANC 1B,SMD 1B12,Active,Restaurant,,,,,,,,,,,,,76,,,,297578,397353.38,138824.63,-77.03051814,38.91728599,ABRALicenseePt_2084,{D2E15A2C-F6C3-450E-8BB0-25A899224DC6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6884
-77.0640773753009,38.9053837748788,ABRA-118926,"We The Pizza Express Georgetown, LLC",We The Pizza Express,C,3237 M STREET NW,20007,Ward 2,ANC 2E,SMD 2E05,About to Expire,Restaurant,,,,,,,,,,,,,70,,,,273639,394442.3,137504.03,-77.06407507,38.90537599,ABRALicenseePt_2085,{97D5DFB2-5AE5-4BE8-8C19-B52D4F194969},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6885
-76.9585291813539,38.9181712403978,ABRA-118937,"Bohemish, LLC",Bohemish,B,3521 V STREET NE,20018,Ward 5,ANC 5C,SMD 5C04,Active,Wholesaler,,,,,,,,,,,,,,,,,33519,403596.62,138922.41,-76.95852691,38.91816378,ABRALicenseePt_2086,{27CBF7D1-87D1-4B93-B004-C7BCF4DE9807},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6886
-77.0252621036869,38.8796217886355,ABRA-118962,"Condor Concepts, LLC",Grazie Grazie,C,85 DISTRICT SQUARE SW,20024,Ward 6,ANC 6D,SMD 6D04,Active,Restaurant,,,,,,,,,,,,,29,,,CHECKED,314880,397808.24,134642.6,-77.02525981,38.87961401,ABRALicenseePt_2087,{B34AF0E5-79BB-44A0-BA89-40C0F6CA7E36},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6887
-77.0315487735773,38.9146966718219,ABRA-118970,"Mission Group 1819 14th Street, LLC",Salazar,C,1819 14TH STREET NW,20009,Ward 1,ANC 1B,SMD 1B12,About to Expire,Tavern,,CHECKED,,,CHECKED,,,,CHECKED,,,,260,,,CHECKED,240482,397264.1,138536.36,-77.03154648,38.91468922,ABRALicenseePt_2088,{96A5DA56-DBA9-4467-AA39-BCF1B7DBD611},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6888
-77.0072496313702,38.8753726034606,ABRA-119013,S (WBP) LLC,Swingers,C,1250 HALF STREET SE,20003,Ward 8,ANC 6D,SMD 6D02,405.1 New Const,Restaurant,,CHECKED,,CHECKED,CHECKED,,,,,,,,1110,,,CHECKED,306225,399371.12,134170.63,-77.00724735,38.87536515,ABRALicenseePt_2089,{7E01765F-1E22-4766-A156-62C68627BD3C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6889
-77.0423447206031,38.9208908103444,ABRA-119052,Glory LLC,Glory,C,2406 18TH STREET NW,20009,Ward 1,ANC 1C,SMD 1C03,Active,Restaurant,,,,,,,,,,,,,98,,,,235394,396328.13,139224.34,-77.04234242,38.92088335,ABRALicenseePt_2090,{41E2D9A2-5136-4863-BDED-961DDF5596A3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6890
-77.0209901793162,38.9000316526536,ABRA-119067,"FJP Food Hall DC, Inc.",Luna Hall,C,623 H STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,405.1 New Const,Restaurant,,,,,,,,,,,,,260,,,,238694,398179.43,136908.16,-77.02098789,38.90002387,ABRALicenseePt_2091,{C4589FD6-1E70-4D7C-9957-6DDCAF8867A6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6891
-76.999594019966,38.9088623546211,ABRA-119074,"Grand Cata Concept, LLC",Grand Cata at La Cosecha,D,1280 4TH STREET NE,20002,Ward 5,ANC 5D,SMD 5D01,Active,Restaurant,,,,,,,,,,,,,50,,,,319539,400035.41,137888.23,-76.99959174,38.90885456,ABRALicenseePt_2092,{92A4535D-01BA-4AB2-B681-8DD183AD44A0},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6892
-77.0311186793571,38.9173301936239,ABRA-119080,"District Alley Group, LLC",District Alley,C,1351 U STREET NW,20009,Ward 1,ANC 1B,SMD 1B12,About to Expire,Tavern,,CHECKED,,,,,,,CHECKED,,,,59,,,,240340,397301.5,138828.69,-77.03111639,38.91732274,ABRALicenseePt_2093,{061993E0-93F7-44D4-A379-E48312EDBA0F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6893
-77.0177784308346,38.9028395503596,ABRA-119085,"Salt N Pepper Burger, LLC",Melange,C,449 K STREET NW,20001,Ward 6,ANC 6E,SMD 6E05,About to Expire,Tavern,,CHECKED,,,,,,,,,,,89,,,,305184,398458.09,137219.8,-77.01777614,38.9028321,ABRALicenseePt_2094,{5CBE8E3A-F695-4783-8549-515C0086889D},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6894
-76.9964229543319,38.9103021043621,ABRA-119101,Songbyrd L.L.C.,Songbyrd,C,540 PENN STREET NE,20002,Ward 5,ANC 5D,SMD 5D01,Active,Restaurant,,CHECKED,,,CHECKED,,,CHECKED,CHECKED,,,,100,,,,313316,400310.44,138048.06,-76.99642067,38.91029431,ABRALicenseePt_2095,{F821DCE8-5691-49BB-A43E-170D4C7F3F06},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6895
-77.0061788734006,38.8748761220551,ABRA-119114,National Wine & Spirits LLC,Housebar,A,1299 1ST STREET SE,20003,Ward 8,ANC 6D,SMD 6D02,405.1 New Const,Retail-Liquor Store,,,,,,CHECKED,,,,,,,,,,,311397,399464.03,134115.51,-77.00617659,38.87486867,ABRALicenseePt_2096,{85BAEC78-A9D4-4C8B-ACFB-2E32A0D51C30},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6896
-77.0008900671666,38.9090035126915,ABRA-119120,"Marcellino, LLC",Marcellino,C,300 MORSE STREET NE,20002,Ward 5,ANC 5D,SMD 5D01,Active,Restaurant,,,,,,,,,,,,,40,,,,146324,399923,137903.9,-77.00088778,38.90899572,ABRALicenseePt_2097,{D10F2B5D-D0E0-4660-9300-E145F4E0A44E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6897
-77.0300164485019,38.9042213607642,ABRA-119122,DMV Wagering Co.,Handle 19,C,1100 13TH STREET NW,20005,Ward 2,ANC 2F,SMD 2F05,Active,Restaurant,,,,CHECKED,,,,,,,,,115,,,,300400,397396.61,137373.47,-77.03001416,38.90421357,ABRALicenseePt_2098,{4BAAC18E-2B81-47FF-A355-AFDED95B3A7C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6898
-77.0268210890905,38.9492477750294,ABRA-119131,"Three Way Spirits, LLC",Three Way Spirits,A,4823 GEORGIA AVENUE NW,20011,Ward 4,ANC 4D,SMD 4D06,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,252098,397675.24,142371.7,-77.02681879,38.94924031,ABRALicenseePt_2099,{1DF1FDEC-4BA3-4CEB-8C40-F88DE9E2E932},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6899
-77.0426211899299,38.9070956106452,ABRA-119138,"Scribone, LLC",Surfside Taco Stand,C,1800 N STREET NW,20036,Ward 2,ANC 2B,SMD 2B07,Active,Restaurant,,,,CHECKED,,,,,,,,,10,,,CHECKED,279392,396303.44,137692.97,-77.04261889,38.90708816,ABRALicenseePt_2100,{926FFC8F-73A3-45BE-BB9F-A583418734C6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6900
-77.0349888775773,38.9040351259036,ABRA-119141,"Comeback Kid, LLC",Little Chicken/Grazie Nonna,C,1100 15TH STREET NW,20005,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,CHECKED,,,CHECKED,,,,,,,,420,,,CHECKED,278811,396965.3,137352.95,-77.03498658,38.90402734,ABRALicenseePt_2101,{08FF3406-9B6E-4F24-A364-4741D3626F8D},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6901
-77.0426520822517,38.9215447931413,ABRA-119149,"PV Admo, LLC",Big Sky,C,2436 18TH STREET NW,20009,Ward 1,ANC 1C,SMD 1C03,About to Expire,Tavern,,CHECKED,,CHECKED,CHECKED,,,,,,,,231,,,,235406,396301.51,139296.95,-77.04264978,38.92153734,ABRALicenseePt_2102,{11B7354E-53EB-4067-BE6E-7977486893BD},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6902
-77.0093774879071,38.9211555646143,ABRA-119160,"Hillview Market, LLC",Hillview Market,B,2324 NORTH CAPITOL STREET NW,20002,Ward 5,ANC 5E,SMD 5E09,Active,Retail - Grocery,,,,,,,,,,,,,,,,,228141,399187,139252.92,-77.0093752,38.92114811,ABRALicenseePt_2103,{67278B10-B88E-4B7A-95C7-01B4F6A05003},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6903
-77.0440667318978,38.9113761107718,ABRA-119161,"Foxtrot Retail D.C., LLC",Foxtrot,C,1601 CONNECTICUT AVENUE NW,20009,Ward 2,ANC 2B,SMD 2B03,Active,Restaurant,,,,CHECKED,,,,,,,,,54,,,,241051,396178.29,138168.2,-77.04406443,38.91136832,ABRALicenseePt_2104,{3C7ADFCE-682E-4C5C-A8A5-A9E26F740461},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6904
-77.0440667318978,38.9113761107718,ABRA-119162,"Foxtrot Retail D.C., LLC",Foxtrot,B,1601 CONNECTICUT AVENUE NW,20009,Ward 2,ANC 2B,SMD 2B03,Active,Retail-Full Service Grocery,,,,,,,,,,,,,,,,,241051,396178.29,138168.2,-77.04406443,38.91136832,ABRALicenseePt_2105,{FC70E0F8-EA14-48B6-B325-7DA44620C638},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6905
-77.0069921524449,38.8762634596959,ABRA-119190,"Ima Pizza Store 53, LLC",&Pizza,C,55 M STREET SE,20003,Ward 8,ANC 6D,SMD 6D02,Active,Restaurant,,,,,,,,,,,,,50,,,,306664,399393.47,134269.52,-77.00698987,38.87625601,ABRALicenseePt_2106,{01CD2923-82FF-4445-B324-C180E77E0804},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6906
-76.9986326907444,38.9082811288357,ABRA-119215,Lautaro Group LLC,Lunas de Buenos Aires- Argentinian Street Food,C,1276 5TH STREET NE,20002,Ward 5,ANC 5D,SMD 5D01,Active,Restaurant,,,,,,,,,,,,,43,,,,286005,400118.79,137823.71,-76.99863041,38.90827367,ABRALicenseePt_2107,{8CBBF138-62B3-4072-BBD4-B90C8918931A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6907
-77.0457780992775,38.9003628326662,ABRA-119219,Berkat Group Corp.,Onkei,C,2000 PENNSYLVANIA AVENUE NW,20006,Ward 2,ANC 2A,SMD 2A08,Active,Restaurant,,,,,,,,,,,,,6,,,CHECKED,243283,396029.25,136945.71,-77.0457758,38.90035538,ABRALicenseePt_2108,{C44B0768-3954-4C5B-8AD6-D273A3DD3407},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6908
-77.0393683196817,38.9186176083484,ABRA-119225,"Mufson, Faron & Brand, LLC","Mufson, Faron & Brand",A,1701 FLORIDA AVENUE NW,20009,Ward 1,ANC 1C,SMD 1C07,Active,Internet,,,,,,,,,,,,,,,,,235649,396586.13,138971.88,-77.03936602,38.91861015,ABRALicenseePt_2109,{8E47FCD4-2466-41FF-9FA6-D33AB588403E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6909
-77.033393086691,38.8969627691108,ABRA-119246,Hotel DC TRS LLC,Hotel Washington,C,515 15TH STREET NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Hotel,,CHECKED,,,CHECKED,,,CHECKED,CHECKED,,,,975,,,,279820,397103.43,136567.81,-77.03339079,38.89695532,ABRALicenseePt_2110,{FED55332-6C0D-476C-8DE4-F8B36BFF288C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6910
-77.0275074118487,38.9544244900866,ABRA-119253,"Natraj Liquors, LLC",Jefferson Liquors,A,5307 GEORGIA AVENUE NW,20011,Ward 4,ANC 4D,SMD 4D01,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,295086,397615.92,142946.38,-77.02750512,38.95441703,ABRALicenseePt_2111,{87BAD6A8-1D2D-4AF5-A22B-4632E53F2A1C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6911
-76.9907770438882,38.9332458175343,ABRA-119275,"Queen of Noise, LLC",The Runaway,C,3523 12TH STREET NE,20017,Ward 5,ANC 5B,SMD 5B02,Active,Restaurant,,CHECKED,,CHECKED,CHECKED,,,CHECKED,CHECKED,,,,165,,,,33535,400799.86,140595.04,-76.99077476,38.93323836,ABRALicenseePt_2112,{EF31E628-DE42-4704-A67F-1A83C17033A0},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6912
-77.0240502324596,38.9192007306218,ABRA-119297,Unido Shaw LLC,Café Unido,C,901 W STREET NW,20001,Ward 1,ANC 1B,SMD 1B11,405.1 New Const,Restaurant,,,,CHECKED,,,,,,,,,69,,,,316871,397914.55,139036.15,-77.02404794,38.91919294,ABRALicenseePt_2113,{07BDA8CE-4F7C-455B-BB20-FD0720182AA2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6913
-77.042265583636,38.9223960401353,ABRA-119298,D Light Cafe Inc.,D Light Cafe,C,2475 18TH STREET NW,20009,Ward 1,ANC 1C,SMD 1C07,Active,Restaurant,,,,,,,,,,,,,40,,,,284397,396335.07,139391.43,-77.04226329,38.92238825,ABRALicenseePt_2114,{2E02F07A-4A66-4F27-88E6-A76DC9732101},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6914
-76.9845565663847,38.9000490936073,ABRA-119312,Lydia on H LLC,Lydia Restaurant & Lounge,C,1427 H STREET NE,20002,Ward 6,ANC 6A,SMD 6A06,Active,Restaurant,,CHECKED,,,,,,,,,,,189,,,CHECKED,286182,401339.82,136910,-76.98455429,38.90004164,ABRALicenseePt_2115,{35A1EFB6-A23E-4280-9054-773C5F1D52A8},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6915
-77.0277493109466,38.955824587951,ABRA-119313,FENOTE INC,S&G Wine & Liquor,A,5421 GEORGIA AVENUE NW,20011,Ward 4,ANC 4D,SMD 4D01,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,254615,397595,143101.81,-77.02774702,38.95581712,ABRALicenseePt_2116,{6C014A2E-07F0-4294-A439-6F596D1057DE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6916
-76.9963250869417,38.847198935381,ABRA-119314,"Gentlemen's Agreement, LLC",Ace's Lounge,C,2737 MARTIN LUTHER KING JR AVENUE SE,20032,Ward 8,ANC 8C,SMD 8C02,About to Expire,Tavern,,CHECKED,,,,,,CHECKED,CHECKED,,,,67,,,,44965,400319.21,131043.13,-76.99632281,38.84719149,ABRALicenseePt_2117,{7312A7B8-BE9F-4588-8C68-396C0C1B0A8B},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6917
-76.9937295581974,38.9000430094916,ABRA-119324,"Im Still Hungry DC, LLC",I'm Still Hungry DC,Caterer,901 H STREET NE,20002,Ward 6,ANC 6A,SMD 6A01,About to Expire,Caterer,,,,,,,,,,,,,,,,,289048,400544.12,136909.23,-76.99372728,38.90003522,ABRALicenseePt_2118,{AB031DB7-D807-46AF-A66E-712BC419FC6F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6918
-77.0349888775773,38.9040351259036,ABRA-119356,"Amazon Retail, LLC",TBD,B,1100 15TH STREET NW,20005,Ward 2,ANC 2B,SMD 2B05,405.1 New Const,Retail-Full Service Grocery,,,,,,CHECKED,,,,,,,,,,,278811,396965.3,137352.95,-77.03498658,38.90402734,ABRALicenseePt_2119,{46B693D3-A22B-44E7-B570-D02CDF41BADF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6919
-77.0278520014661,38.9564386570123,ABRA-119361,"Kidy Lounge, LLC",Kidst Lounge,C,5503 GEORGIA AVENUE NW,20011,Ward 4,ANC 4D,SMD 4D01,Active,Restaurant,,,,,,,,,,,,,21,,,,276110,397586.12,143169.98,-77.02784971,38.95643119,ABRALicenseePt_2120,{A9FEC117-B92A-44AA-B651-2D290A219AEA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6920
-77.027152142482,38.9415863327371,ABRA-119369,"Whispering Grapes, Inc.",Whispering Grapes,B,1200 UPSHUR STREET NW,20011,Ward 4,ANC 4C,SMD 4C05,Active,Wholesaler,,,,,,,,,,,,,,,,,223666,397646.29,141521.22,-77.02714985,38.94157854,ABRALicenseePt_2121,{6E3D3C31-9A0F-446A-9F2C-C1B72DDA46FA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6921
-77.0702119896917,38.9550401943045,ABRA-119392,"Italian Bar, LLC",The Italian Bar,C,5008 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3F,SMD 3F06,Active,Restaurant,,,,CHECKED,,,,,,,,,18,,,,262733,393914.44,143016.71,-77.07020968,38.95503273,ABRALicenseePt_2122,{B96A100E-A8D1-4F85-87A5-1DEC350681C6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6922
-77.0216848263984,38.8995133648466,ABRA-119403,"TWB DC Chinatown, LLC",Tom's Watch Bar,C,781 7TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,405.1 New Const,Restaurant,,,,,,,,,,,,,275,,,,297665,398119.16,136850.64,-77.02168254,38.89950591,ABRALicenseePt_2123,{5B365851-B38F-4C31-A043-58823D9DEDB3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6923
-77.0299554927576,38.9314738311585,ABRA-119410,3800 13th St LLC,3800 13th Street,A,3400 13TH STREET NW,20010,Ward 1,ANC 1A,SMD 1A04,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,230904,397402.89,140398.72,-77.0299532,38.93146637,ABRALicenseePt_2124,{AC8184DA-CDE0-45AA-954F-FAEC06B98CAB},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6924
-77.0061788734006,38.8748761220551,ABRA-119413,BHG Navy Yard LLC,Takoda Restaurant & Beer Garden,C,1299 1ST STREET SE,20003,Ward 8,ANC 6D,SMD 6D02,About to Expire,Tavern,,CHECKED,,,CHECKED,,,CHECKED,,,,,598,,,CHECKED,311397,399464.03,134115.51,-77.00617659,38.87486867,ABRALicenseePt_2125,{C8275F9A-7128-4DA5-823E-3DE70484C912},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6925
-77.0221872124032,38.8987421547198,ABRA-119439,"Eat Brgz 2, LLC",eat brgz,C,704 7TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,,,,,,,,,,99,,,CHECKED,238419,398075.56,136765.04,-77.02218492,38.8987347,ABRALicenseePt_2126,{C2481773-790C-4A18-8EBA-81C63C0A6DD1},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6926
-76.9585291813539,38.9181712403978,ABRA-119440,Nomad Wino LLC,6ft Wine Club,A,3521 V STREET NE,20018,Ward 5,ANC 5C,SMD 5C04,Active,Internet,,,,,,,,,,,,,,,,,33519,403596.62,138922.41,-76.95852691,38.91816378,ABRALicenseePt_2127,{FEB7C66F-129C-443D-9B1B-0C08A14DD57A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6927
-77.0246709645858,38.91720750802,ABRA-119480,"Kiki 915 U Street, LLC",Kiki 915 U ST,C,915 U STREET NW,20001,Ward 1,ANC 1B,SMD 1B02,About to Expire,Tavern,,CHECKED,,,CHECKED,,,CHECKED,CHECKED,,,,129,,,CHECKED,239442,397860.66,138814.9,-77.02466867,38.91720005,ABRALicenseePt_2128,{F2959DAF-2C4B-4C95-AD25-5BA9ED21773B},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6928
-76.9529826258876,38.8904815127663,ABRA-119525,"Ace Spirits, LLC",Greenway Liquors,A,3700 MINNESOTA AVENUE NE,20019,Ward 7,ANC 7F,SMD 7F06,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,32378,404079.21,135848.86,-76.95298036,38.89047406,ABRALicenseePt_2129,{F195165E-4553-4B0F-8C5D-CF9526D2B4BE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6929
-77.0329301060335,38.9166293893417,ABRA-119530,"Urban Garden Brewing, LLC",UGB Distribution,B,1420 U STREET NW,20009,Ward 2,ANC 2B,SMD 2B09,Active,Wholesaler,,,,,,,,,,,,,,,,,279151,397144.38,138750.95,-77.03292781,38.91662193,ABRALicenseePt_2130,{6A41D5E9-CD8E-43DD-93D6-F236C3BE8B69},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6930
-77.0187064831212,38.9028228300555,ABRA-119567,"Bartaco Washington DC, LLC",Bartaco Mt. Vernon,C,1025 5TH STREET NW,20001,Ward 6,ANC 6E,SMD 6E05,Active,Restaurant,,,,,CHECKED,,,,,,,,291,,,CHECKED,305160,398377.59,137217.96,-77.01870419,38.90281538,ABRALicenseePt_2131,{3E613974-805B-4248-8594-8C49984B1494},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6931
-77.0430817153736,38.9083128299863,ABRA-119579,"Amazon Retail, LLC",TBD,B,1350 CONNECTICUT AVENUE NW,20036,Ward 2,ANC 2B,SMD 2B07,405.1 New Const,Retail-Class B,,,,,,CHECKED,,,,,,,,,,,217992,396263.56,137828.11,-77.04307942,38.90830538,ABRALicenseePt_2132,{A727F50A-A7C8-45D4-AA91-598FBCD09525},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6932
-76.997695353362,38.9221426001564,ABRA-119584,"Alamo Drafthouse DC, LLC",Alamo Drafthouse Cinema,C,630 RHODE ISLAND AVENUE NE,20002,Ward 5,ANC 5E,SMD 5E02,Active,Multipurpose,,,,,CHECKED,,,,,,,,1209,,,,301266,400200.05,139362.45,-76.99769307,38.92213481,ABRALicenseePt_2133,{F93B45CC-6F51-41A0-88F3-CB0C04CE1FF5},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6933
-77.0323351177566,38.9194385333824,ABRA-119586,"Equity 14, LLC",SHGR,C,2204 14TH STREET NW,20009,Ward 1,ANC 1B,SMD 1B04,About to Expire,Tavern,,CHECKED,,,CHECKED,,,CHECKED,CHECKED,,,,190,,,,239927,397196.09,139062.77,-77.03233282,38.91943074,ABRALicenseePt_2134,{C60E497B-41A6-4EE6-96BC-C3361DFD20D2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6934
-77.0349888775773,38.9040351259036,ABRA-119590,"SHOTO DC, LLC",SHOTO,C,1100 15TH STREET NW,20005,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,CHECKED,,,CHECKED,,,,,,,,220,,,,278811,396965.3,137352.95,-77.03498658,38.90402734,ABRALicenseePt_2135,{50E9AE84-7006-419D-AEF2-9499700EFB6C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6935
-77.0349888775773,38.9040351259036,ABRA-119595,"AKEDO DC, LLC",AKEDO,C,1100 15TH STREET NW,20005,Ward 2,ANC 2B,SMD 2B05,About to Expire,Tavern,,CHECKED,,,CHECKED,,,CHECKED,CHECKED,,,,257,,,,278811,396965.3,137352.95,-77.03498658,38.90402734,ABRALicenseePt_2136,{25C59EAB-7803-42BA-A432-7D2D33CB2B00},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6936
-77.0576361792487,38.9049295958467,ABRA-119607,"The Bourbon Concierge, LLC",The Bourbon Concierge,A,2816 PENNSYLVANIA AVENUE NW,20007,Ward 2,ANC 2E,SMD 2E05,405.1 New Const,Retail-Liquor Store,,,,,,,,,,,,,,,,,279632,395000.96,137453.24,-77.05763388,38.90492214,ABRALicenseePt_2137,{A6E30A35-FE59-4CF5-B43D-27A7F8B17911},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6937
-77.0865233501984,38.9586320273878,ABRA-119655,"Privateer 4400, LLC",TBD,C,4400 JENIFER STREET NW,20015,Ward 3,ANC 3E,SMD 3E03,405.1 New Const,Tavern,,CHECKED,,,,,,,,,,,297,,,,267739,392501,143416.65,-77.08652104,38.95862456,ABRALicenseePt_2138,{24F56CF9-38D7-4A75-8E69-15D9E2E1470F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6938
-76.994668501833,38.8819068556098,ABRA-119670,"Han Palace 8 Street, LLC",Han Palace,C,522 8TH STREET SE,20003,Ward 6,ANC 6B,SMD 6B04,405.1 New Const,Restaurant,,,,CHECKED,,,,,,,,,18,,,,11452,400462.79,134895.97,-76.99466622,38.88189907,ABRALicenseePt_2139,{85C852D8-1EB0-4B70-A353-1F3580347354},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6939
-76.9908459598846,38.9004257645612,ABRA-119672,"Thompson Retail Food Group, LLC",Milk & Honey Café,C,1116 H STREET NE,20002,Ward 6,ANC 6A,SMD 6A01,Active,Restaurant,,,,,,,,,,,,,27,,,,73894,400794.25,136951.74,-76.99084368,38.90041831,ABRALicenseePt_2140,{F10CFF84-8558-48D8-8266-C9E79390BAB2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6940
-77.0519121157073,38.9250015036863,ABRA-119674,"Han Palace Woodley Park, LLC",Han Palace,C,2649 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3C,SMD 3C01,Active,Restaurant,,,,,,,,,,,,,63,,,,219109,395498.72,139681.09,-77.05190981,38.92499371,ABRALicenseePt_2141,{B12846BE-B790-4E7A-9EDF-4CB94ED1D473},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,6941
